uid,opinion_valence
4520553303718972999,1.0
4521464143145204931,-0.8181818181818182
4521485005882965259,-1.0
4521659159192812374,1.0
4523157663471869981,1.0
4523228572172920753,-1.0
4524664013474699812,-1.0
4527231967900882318,-1.0
4527739746250812976,1.0
4527784374562535058,1.0
4528062524487640107,-1.0
4528208206799017147,-1.0
4528453403266691200,1.0
4528942228042510460,1.0
4529559053110428299,1.0
4529675694764732020,-1.0
4530634344280831462,-1.0
4530912270736154153,-1.0
4531153424164780113,-0.3333333333333333
4531204531027324324,-1.0
4532480710230515782,-1.0
4533012353032339145,-1.0
4533609193901752887,1.0
4533656310347680737,-1.0
4534146002760800628,1.0
4536515487580100539,-1.0
4537212013101382269,1.0
4537660099582550469,1.0
4538048604738934267,1.0
4538415652998742055,1.0
4539315271779432513,1.0
4540209955646722451,-1.0
4540528320821286044,0.7142857142857143
4541359033181840324,-1.0
4541761905742017743,0.5
4541983075338741437,1.0
4542888903082992604,-1.0
4543019158469129854,1.0
4543439482069144896,-1.0
4544916024944235003,-1.0
4545050500138743159,1.0
4545693340164585934,-1.0
4546117968840244627,1.0
4546169586024432905,1.0
4546901861491592029,1.0
4546977014915930527,-1.0
4547292291714168068,1.0
4547619938064751679,-1.0
4548135916560554534,-1.0
4548856868579626718,1.0
4550257081857334213,-1.0
4550448476661235695,1.0
4550497057104622453,-1.0
4550725230768971559,0.5
4551574593375097167,-1.0
4553126763722246891,1.0
4553222109783053798,-1.0
4553235089602497107,1.0
4553588986282227144,1.0
4554278813328020384,-1.0
4554423149314660455,-1.0
4554735932861414447,1.0
4555174863461593514,-1.0
4555567856753433617,1.0
4556616337766726546,-0.6666666666666666
4556720819980510887,-1.0
4556753197351376645,0.875
4557113264181296766,-1.0
4558224123480223194,-1.0
4559286750803968403,-1.0
4559639573379298707,1.0
4561137019082512438,-1.0
4562083222051982627,1.0
4562455084598821892,-1.0
4562914178199344280,-1.0
4562974549421316692,-1.0
4563263779231784352,-1.0
4563323166471788247,0.17647058823529413
4564437616657820503,1.0
4565403402250437182,-1.0
4566141212316429428,1.0
4566156631892186623,-1.0
4566640212722550611,1.0
4566692697224146207,1.0
4566751495649719588,1.0
4566873172529003405,-1.0
4568664528354937753,-1.0
4569016491256243770,1.0
4569142218910786441,1.0
4570308306884840837,-1.0
4570470016604599557,-1.0
4570833633512622689,-1.0
4570932552347500007,-1.0
4571199195721276528,-1.0
4571247061277305248,-1.0
4571359865110034320,-1.0
4571528840902736379,1.0
4571713923517160749,-1.0
4573537812248249254,-1.0
4573739024048072540,1.0
4573862946582878315,-1.0
4573865278545651905,-1.0
4574176152834312569,1.0
4575486552080076414,-1.0
4578114970811719176,-1.0
4579274524569658968,1.0
4579294371851712232,-1.0
4580826132185787390,1.0
4581357058677222699,0.3333333333333333
4581502891097770821,1.0
4581740819343009873,-0.8857142857142857
4581996417673143386,-1.0
4582000253817646686,-1.0
4582022076053004048,-1.0
4582137493160947953,1.0
4582979183827393201,1.0
4584078514497993738,1.0
4584135751531816125,-1.0
4584785123883018475,1.0
4585684368205962667,1.0
4585738922818715229,-1.0
4585750019562909055,1.0
4586298760339052445,1.0
4586576507186774625,-1.0
4587006208508235709,-1.0
4587471811412627059,-1.0
4587688134725214692,1.0
4588077093033612535,1.0
4588227495519602596,-1.0
4588813217139969468,-1.0
4588822887980443707,-0.6
4588870872276791371,1.0
4589121981678331822,1.0
4590102350863764920,-1.0
4590637994587993777,-1.0
4591052194753106427,-1.0
4591582810919066225,1.0
4591830049830585406,1.0
4593680945590399035,-1.0
4593719431289723090,0.3333333333333333
4593876152047158264,-1.0
4593969922790909807,1.0
4594950346360840860,1.0
4595002836186318098,-1.0
4595767326829363273,-1.0
4596381901353092934,-1.0
4596676795275788977,-1.0
4596979204141202738,1.0
4597543619098528962,-1.0
4597905208648360791,-1.0
4597971678261825055,1.0
4597984118619418764,1.0
4598650037018927521,-1.0
4598915537835658893,-1.0
4599049255115741132,1.0
4600337692277386581,-1.0
4600513232725103877,1.0
4603082699642184707,-1.0
4603445378642939124,-1.0
4604958545391754724,-1.0
4606281055337039697,-1.0
4606354026977109712,-1.0
4606819880551628531,1.0
4607010989446368706,1.0
4608511958528637150,0.0
4610652483314604890,-1.0
4610877851289998936,-1.0
4610920866601500169,1.0
4611162940336914174,1.0
4611964133128785726,-1.0
4612717087235753686,-1.0
4613137472022899189,1.0
4614103810005178592,1.0
4614553667159395793,1.0
4616398812922849360,-1.0
4616507412253671609,-1.0
4616825009095670634,1.0
4617083046957602860,1.0
4617152038265627081,1.0
4617220279896757037,-1.0
4617222214926049468,1.0
4619659591949132052,1.0
4619735540421683781,-1.0
4620359660814846093,1.0
4620510709209992631,-1.0
4621671960191897916,1.0
4622380704048680478,1.0
4622740938119511109,-1.0
4626075335888688395,1.0
4627470300098421899,-1.0
4629645567574413166,-1.0
4629868371689501833,1.0
4629914308341272877,1.0
4629989119324007356,1.0
4630079383005176238,1.0
4630364375400510935,1.0
4630813911130356318,1.0
4631062838026579363,1.0
4631165956328509800,1.0
4631579393507386821,0.6
4633060744120726110,1.0
4633154578592770703,1.0
4633252380559636903,1.0
4633682004443341914,-1.0
4634476071683715794,-1.0
4634846824403913215,1.0
4635090698581069395,-1.0
4635927176022346698,1.0
4636057845215660566,-1.0
4636819189728262307,1.0
4636893209186834215,1.0
4638510806334794244,-1.0
4640227683854687938,-1.0
4640300281770320838,1.0
4640329565246773250,-1.0
4641104113051543909,-1.0
4641594512570968426,1.0
4641948081270289534,1.0
4642381021877045755,-1.0
4643074115557414999,-1.0
4643180957169101157,-1.0
4643342680314242077,1.0
4644228011324720366,-1.0
4644952421619608782,1.0
4646078854150910876,-1.0
4646626058499297325,1.0
4646838375914170300,-1.0
4647823631771455237,1.0
4648302186018847444,1.0
4648318101171435254,1.0
4648484005056016805,1.0
4648611992604481296,-1.0
4648973790881186864,-1.0
4649087363389175222,1.0
4649236203705695013,1.0
4650089715979590817,1.0
4650142759791524354,1.0
4650563220243953151,1.0
4651042422449522580,-1.0
4651701167549076544,-1.0
4651725399945082108,1.0
4652392795479251915,-1.0
4652882242393707429,1.0
4653061364192212573,-1.0
4653274546647313509,-1.0
4653885279342101559,-1.0
4654109729417747915,1.0
4654343360548008974,1.0
4654409877646047049,-1.0
4655268379656111470,-1.0
4655649777190181930,1.0
4655937661112932239,-1.0
4656039759292143965,1.0
4657190603286462102,-1.0
4657464005080054484,1.0
4657538886530849187,1.0
4659239967673885814,-1.0
4660173498080067389,-1.0
4661037503374592806,1.0
4661061199463049779,-1.0
4661356039067982529,1.0
4662149788943597856,0.0
4662715783551702710,1.0
4663679116648834461,-1.0
4664347133131736834,1.0
4664528866751504943,-1.0
4664529342617642840,1.0
4664631099060152007,-1.0
4664814092897309989,-1.0
4665193755555721082,1.0
4667636000004565387,-1.0
4668291804607056867,-1.0
4668317558796369096,1.0
4668389191779385254,-1.0
4669749566092226737,-1.0
4670613962166423431,-1.0
4670634470478152726,-1.0
4671799736879444398,-1.0
4672685391883122777,-1.0
4673096256528773897,1.0
4673107607496213855,-1.0
4673172087408690971,1.0
4673841676681900274,1.0
4673968645136580941,-1.0
4675434681367436071,1.0
4675542227575973001,1.0
4677366030608592692,1.0
4678104667337456507,-1.0
4678113006164652737,-1.0
4678399374004425571,1.0
4679130114741967491,-0.5555555555555556
4679785028582173930,1.0
4681244189445499265,1.0
4681476831909763897,1.0
4683242782010432986,-1.0
4683860574612555497,1.0
4684587945456185153,-1.0
4685483384466681592,-1.0
4686283291822582490,1.0
4687082426442752296,-1.0
4687603095450517664,1.0
4688786324762310811,1.0
4689135690148667455,-1.0
4689316977074866423,1.0
4689456746095629295,0.0
4689534520764534724,1.0
4689668236054306970,-1.0
4690074001925168426,1.0
4692918596391027731,-1.0
4693125422710176850,1.0
4693930186390529877,-1.0
4694626516730878919,-1.0
4694749084379181450,1.0
4695146663986311496,0.0
4695254195917370039,1.0
4696476936926285110,1.0
4696555380015757109,-1.0
4696860150847572356,-1.0
4696931593300714287,1.0
4697134110953530808,0.0
4697386996119268700,-1.0
4697604892721913249,-1.0
4698406696766090253,1.0
4698740053900834423,1.0
4699039517514697019,-1.0
4699525572636481439,-1.0
4700649352760250919,1.0
4700677183845241356,-1.0
4702017623858207297,-1.0
4702781389197237757,-1.0
4704157536999047221,-1.0
4705108595794332271,1.0
4706340292594196217,-1.0
4706422745287383910,1.0
4706493595241676007,-1.0
4709319728593715966,-1.0
4710591360909708295,-1.0
4710902547780555819,-1.0
4710904870452358848,-1.0
4712225089300843396,-1.0
4712699779550186636,-1.0
4712936701227405342,1.0
4714657300641641928,1.0
4715276907296979566,-1.0
4716778612060084431,-1.0
4717549702530796645,1.0
4718116107652034547,-1.0
4718139701196920965,1.0
4718149834173616081,1.0
4718566221107880117,1.0
4718651541511153027,0.3333333333333333
4719072503970678540,1.0
4719792306420716678,1.0
4720105199907150666,1.0
4721260225628295919,1.0
4722037921177895417,1.0
4722877080958311040,-1.0
4723017395092259148,-1.0
4724082218850170911,-1.0
4724340174385947944,1.0
4724469711759982876,-1.0
4727306560882083181,1.0
4727438224899959058,1.0
4727746918795527711,1.0
4728484242713043819,-1.0
4728540175557198577,1.0
4729423035832143469,-1.0
4730019841137280399,-1.0
4730126860775018008,1.0
4731128995524061451,1.0
4731660884923532905,1.0
4732942654609809074,-1.0
4735829761028212305,-1.0
4736095992807434921,-1.0
4736583098782194440,-1.0
4737017259267814421,-1.0
4737206187777375586,1.0
4739377937506284494,1.0
4739889285229041132,-1.0
4740374992239523413,-1.0
4740618652630172856,-1.0
4742500288432346864,-1.0
4743049006360450962,1.0
4743054544437831745,1.0
4743437835504552021,-1.0
4743929735485712300,1.0
4744017875106033686,-1.0
4744222389738474737,-1.0
4744915031736180245,-1.0
4745079858295719991,1.0
4746628553124503201,-1.0
4747706877413243099,1.0
4747909405023084960,-1.0
4749827851250962374,-1.0
4750477115077020500,-1.0
4750653389768111945,-1.0
4750742173649493210,1.0
4750790245025059688,1.0
4751604855950448916,-1.0
4752661078448681547,-1.0
4754452675890310893,-1.0
4755057081062358704,1.0
4755628635125028447,1.0
4756452431976249339,1.0
4756852108972163556,-1.0
4757063479805143859,1.0
4758187922506802758,1.0
4758525757490405735,1.0
4758860007981677247,0.6842105263157895
4758869905596977515,-1.0
4758981001088873763,1.0
4759396072752165167,-1.0
4760272478784599855,-1.0
4760385275939791967,-1.0
4760437582614743471,-0.6
4760476368201866300,-1.0
4761518870969847871,-1.0
4761555677944536369,-1.0
4761793579743450667,1.0
4761944039060241022,-1.0
4762057228043787019,-1.0
4762287566558915433,1.0
4762871071659173776,1.0
4763900613806343042,1.0
4764200214896856448,-1.0
4765921244588337564,1.0
4765999203053749008,-1.0
4766356322666573484,-1.0
4767827451181560357,-1.0
4767977287337145885,1.0
4768255843418475362,1.0
4768681242859497495,1.0
4769663267238811527,-1.0
4770020291836072842,-1.0
4770995152965965555,1.0
4771383643179394516,-1.0
4771660208412814239,-1.0
4772403511319510524,-1.0
4772791545946083103,-1.0
4772841956302626928,-1.0
4772959606496396961,1.0
4773306392595681333,1.0
4773778608314827189,1.0
4774402498744909847,-1.0
4774768260917937333,-1.0
4774797930762233013,-1.0
4775004629179710015,1.0
4775572894669279886,1.0
4776604133218819513,1.0
4776842913725723488,-1.0
4778855688240330182,-1.0
4779607227609684585,1.0
4779683469009896374,1.0
4780367984178233775,1.0
4780847052389996891,-1.0
4781902952509597823,-1.0
4782129218244594826,-1.0
4783003940669820396,1.0
4784232634712283545,1.0
4784441724152385517,1.0
4784658799065788970,-1.0
4786550774781737079,-1.0
4787637504117065585,-1.0
4787937689275060890,-1.0
4787951044222697763,-0.3333333333333333
4788033919913119408,-1.0
4788150493514119300,-1.0
4788217526276448365,-1.0
4788997503967521340,-1.0
4789001547017666252,-0.5172413793103449
4789036676438590522,-1.0
4790585642087680192,1.0
4791459301483996266,1.0
4792210622982827839,1.0
4792427495992957595,1.0
4792939725915744767,1.0
4793543013181561449,-1.0
4794729487156454806,1.0
4795407803615453113,1.0
4795974455008767937,-0.6666666666666666
4797002352995301495,1.0
4797543645884692064,-1.0
4797640394239375015,-1.0
4797864548684112051,0.3333333333333333
4798340176595100469,-1.0
4798587829535052944,-1.0
4798699450407506115,1.0
4799186615650520339,1.0
4799345177687979537,-1.0
4800315581424034733,1.0
4800486696198746534,-1.0
4802281872168180011,-1.0
4802887909704126672,-1.0
4803080766388289020,1.0
4803503117481776861,-1.0
4804351529575628350,-1.0
4805383875040862754,-1.0
4805767785200842227,1.0
4806181290376223403,-1.0
4806934010706541846,1.0
4807382409866909596,1.0
4808406333766718557,-1.0
4810030201750779735,1.0
4810119790172729864,-1.0
4810658447052217769,1.0
4811139053430233338,1.0
4811266872822814615,-1.0
4811660621943994170,1.0
4812139960768325249,-1.0
4812196428352649087,1.0
4813106345050855626,0.0
4813247732227690559,-1.0
4813415053568564011,1.0
4813718992139071950,1.0
4814718518440190922,-1.0
4814871299338826820,1.0
4815342465260840690,1.0
4816266548897633682,-1.0
4816767252028685184,-1.0
4817088075859207934,1.0
4817491277080441210,-0.9130434782608695
4819882783027787885,1.0
4820452436288136953,-1.0
4821804257538123644,-1.0
4822781276649396543,-1.0
4823620822989928765,-1.0
4825270043537637684,-1.0
4826175588655623233,1.0
4827043646098123502,1.0
4827083808155311141,1.0
4827771221602787531,-1.0
4828101380535781347,-1.0
4828899835169007064,-1.0
4829190016990842341,1.0
4829592591778860102,-1.0
4829754465451829468,1.0
4829839786636374332,-1.0
4830675182342847813,-1.0
4831566973934444690,1.0
4831795839620747426,1.0
4832145467724816761,1.0
4836066624197392794,1.0
4836917090247692879,1.0
4839032542273129813,1.0
4840408207436157733,-1.0
4841632578726620336,-1.0
4841838211643457194,-1.0
4842895415355094031,-1.0
4843010934846060364,1.0
4843393868845449261,0.0
4843451532286299882,-1.0
4844041785485342437,1.0
4844141579570433042,-1.0
4844800155154624981,1.0
4845817756278695542,0.3333333333333333
4846487928822124126,-1.0
4848694449924234957,-1.0
4848955849088008434,-1.0
4849032477091273968,1.0
4849404771229666846,-1.0
4849832837269400948,1.0
4852214893211852611,-1.0
4852272491616918442,1.0
4852489174710479156,0.5
4852773529578511302,-1.0
4853453588637264254,1.0
4854435790001583269,-1.0
4854776297020046041,-1.0
4855553790031504183,-1.0
4855652640859578862,-1.0
4855757248039645770,1.0
4856005251391545607,-1.0
4856460174398773807,-1.0
4857416915422851354,-1.0
4857418544176452280,-1.0
4858241668219912530,-1.0
4858643720131677531,-1.0
4861809124958391897,-1.0
4861934011831110782,-1.0
4862249678667626771,-1.0
4862920616625139577,1.0
4863197804109424078,-1.0
4866130672998877675,-1.0
4866344091801156430,-1.0
4867501210990449655,-1.0
4868627688696199431,1.0
4871512426210308478,-1.0
4871550926215927488,-1.0
4871784957568282317,1.0
4872146421515207213,1.0
4873157139419525622,1.0
4873426813733143263,-1.0
4874013742604863515,-1.0
4874572125500694015,-1.0
4874789657145053760,-1.0
4875178331577263175,1.0
4875446923055321523,-1.0
4876173000306691553,-1.0
4876369803393817484,1.0
4877333340205806198,1.0
4879554324607104209,1.0
4879807977959957535,0.75
4880902362920683947,-1.0
4881147132535088915,-1.0
4881257407231244158,1.0
4882200275642502941,1.0
4882206964891568905,-1.0
4882218988722951185,-1.0
4882480951816309066,1.0
4884677144510984494,-1.0
4884796913787443569,-1.0
4884916027499206306,1.0
4884949087392075131,-1.0
4885496525781107401,1.0
4885739789315419887,-1.0
4886063924835224762,1.0
4886112119802536072,1.0
4886861830993545528,1.0
4887007796123385853,1.0
4887097741078986197,1.0
4887338901418522898,1.0
4888125653441231934,-1.0
4888791778000864670,1.0
4889503927505308525,-1.0
4889714448720598844,-1.0
4889833634100547813,1.0
4889934330475819726,1.0
4890702299913754705,-1.0
4891213726043680548,1.0
4893101973413747376,1.0
4893151251129335831,0.6
4893485829267524825,0.3333333333333333
4893912689164834157,0.7142857142857143
4894445701342674647,-1.0
4894888184228043943,1.0
4895998580355970539,1.0
4897865231307537681,1.0
4898195567723995248,1.0
4898343961200653206,-1.0
4898365450169472876,1.0
4899355340648569190,1.0
4900377461229568864,0.0
4900553807901924295,1.0
4900659643680921030,-1.0
4901750227291666454,1.0
4901867852544367954,1.0
4902065633258970679,-1.0
4903462392112399158,-0.3333333333333333
4903695602009524906,-1.0
4903797209782032555,1.0
4903952942456351946,-1.0
4904276207444681476,-1.0
4904657021388849815,1.0
4904709628059283631,-1.0
4905184847169209205,1.0
4905307036406824731,-1.0
4905337025180664332,-1.0
4905804115100478798,-1.0
4906004495714893062,-1.0
4906210960656384638,-1.0
4906229197323596855,1.0
4906383853203431017,0.0
4908490138724149097,-1.0
4908762569891307901,1.0
4908997203627974057,1.0
4909023359534500597,1.0
4909360658286794561,-1.0
4909733180183461111,-1.0
4909810168879463749,1.0
4910656690064496812,-1.0
4911534489422216674,1.0
4912390182059508959,-1.0
4912492095419571651,-1.0
4914039824471914783,1.0
4915940963121143256,-1.0
4916141452111920826,-1.0
4916484670911235807,1.0
4916817046502756674,-1.0
4917277200686800151,-1.0
4917458153084458108,1.0
4918431507675545495,-1.0
4918801992639022401,1.0
4919152838379342716,-1.0
4920175372106559326,-1.0
4920355848750679585,1.0
4920452608334117879,-1.0
4921314347088170694,-0.3333333333333333
4921490267541999586,-1.0
4921895854714888515,1.0
4924058355547530343,1.0
4925661675077604791,1.0
4926436404316242726,-1.0
4926874707932551390,-1.0
4927604315174920203,-1.0
4927975813998572349,-1.0
4928962520950065972,1.0
4929233531393935976,-1.0
4929375444973220574,-1.0
4929881654257542016,-1.0
4930517101515856542,1.0
4930837814985789796,-1.0
4931053449220667841,1.0
4931935800591563735,1.0
4932216119581736324,-1.0
4933137687905093702,-1.0
4933655254606517646,-1.0
4933731743394237558,-1.0
4933759710846146377,-1.0
4934215281736545898,-1.0
4934240195698787891,1.0
4937240913092246657,1.0
4938233912539339719,0.0
4939428217703811204,-1.0
4940058092858581275,1.0
4941685095109002283,-1.0
4942041233871731337,-1.0
4943769549011423623,1.0
4943770580948191317,-1.0
4944298678965629975,-1.0
4944935757297517671,1.0
4945477744111158482,1.0
4945624614439332779,1.0
4946065678957354406,1.0
4946560169794349211,-1.0
4948023488457076230,-1.0
4948588627663902503,1.0
4949193419768358069,1.0
4949680855742910078,1.0
4950432240635087004,1.0
4950783694123795034,-1.0
4951082311613143545,-1.0
4952021303418839432,1.0
4952873092564905796,-1.0
4953254649791632608,1.0
4953498452357563574,-1.0
4953735289405676853,1.0
4954102547161398348,1.0
4954217298134890867,-1.0
4955338868563205707,-1.0
4955799621736704101,-1.0
4956700144574732878,1.0
4957609012574438005,-1.0
4958967198731633518,-1.0
4959544537513606059,-1.0
4959686244417562925,-1.0
4960527285092310309,-1.0
4961147578469320018,-1.0
4961894869321814366,0.0
4962268996125696634,-1.0
4963119118723330229,1.0
4963536132262513875,1.0
4964194862997905999,-1.0
4964859142728876505,1.0
4965150769297109955,1.0
4965205727622564534,-1.0
4965294414166941211,-1.0
4966180614489009343,-1.0
4966616730445126273,1.0
4967550101183697304,1.0
4967949323358534404,-1.0
4968658775107652485,-1.0
4968729615898471547,-1.0
4969171886776531779,1.0
4969777165877366942,-1.0
4970775588512882606,1.0
4970812125998489549,-1.0
4971389732741325940,-1.0
4971744870641030677,1.0
4972965890515928723,-1.0
4973440400232527495,1.0
4973607667147999676,1.0
4974266209199323588,1.0
4974298981898017244,-1.0
4975162720398032638,1.0
4975175893805931860,-1.0
4975347971838138822,-1.0
4975763535199148438,-1.0
4976190489100994929,-1.0
4976213462023064337,-1.0
4976526151594160352,1.0
4976769930516888597,1.0
4977485727801504791,-1.0
4977524635894619460,-1.0
4977525706548778189,-1.0
4978238611730222580,1.0
4978273964106124248,-1.0
4978602929552388612,-1.0
4978841802017290744,-1.0
4978979359178630079,-1.0
4979096335945089492,1.0
4979464610205207354,1.0
4980075649702329050,1.0
4980437514371044533,1.0
4980520159458208786,-1.0
4980642252115473782,1.0
4980858628495366243,-0.3333333333333333
4980926197354455883,-1.0
4981656481141529604,-1.0
4982002061714576666,1.0
4982859793548413654,-1.0
4983428906747655927,-1.0
4983672205324270310,1.0
4983820854141333332,-1.0
4984292339536102871,-1.0
4985910396313724425,-0.3333333333333333
4986063385312073567,-1.0
4986193566829869616,1.0
4986751676832532459,1.0
4986856313142181239,-1.0
4987068845549126635,1.0
4987177386865860053,-1.0
4987718267629308564,-1.0
4987848174740022359,1.0
4987991283566790898,-1.0
4988094755049441427,-1.0
4989902742364401862,1.0
4989945856317841067,1.0
4990497127497730948,-1.0
4991141876923147714,1.0
4991452183432057415,-0.3333333333333333
4992654689794823748,-1.0
4993279889920838953,1.0
4993581681513229029,1.0
4994250200715899559,-1.0
4995164502944948637,1.0
4995539933791235362,-1.0
4995560752158673776,1.0
4995759995008989504,-1.0
4996116155593191491,1.0
4996156508507942487,1.0
4997640167142990383,1.0
4997645344825268527,1.0
4997850765780719215,-1.0
4998167193992768454,-1.0
4998788621685779054,1.0
5000925441930065973,-1.0
5002027362676335535,-1.0
5002768088639564523,-1.0
5003011723381715091,1.0
5004337674271838586,1.0
5004699016554679411,-1.0
5005572762138300508,-1.0
5006089771755388650,0.8823529411764706
5006231368600648330,1.0
5008159387187706673,1.0
5008285837935452584,1.0
5008416426445081522,1.0
5009052143269924833,-1.0
5009089772261087581,1.0
5009903136775559295,-1.0
5009926516664143654,-1.0
5010308020461292081,-1.0
5010531062568624646,-1.0
5010603564387446691,-1.0
5011026712146311614,-1.0
5011303233162252727,-1.0
5012677133307773521,-1.0
5012890052894520748,1.0
5013921783499328118,1.0
5015208728322624632,-1.0
5015991140943087200,-1.0
5016229050112896610,1.0
5017006192690726515,-1.0
5018029356403156839,-1.0
5018997481256300778,-1.0
5019331338145323216,-1.0
5021049594506651922,0.0
5022292203169158716,-1.0
5022737663743800926,1.0
5023179930264502410,-1.0
5023261206090394943,-1.0
5023792788617399510,-0.3333333333333333
5024861869297748647,1.0
5026945634755468756,-1.0
5027299624250798496,-0.3333333333333333
5027305500931642253,1.0
5027464484754822481,1.0
5027968466215655070,-1.0
5027972920287272328,-1.0
5029292525547314365,-1.0
5030448627731190398,1.0
5030709187442005275,1.0
5031042441514587020,-1.0
5032226772421163831,1.0
5033678078084772147,1.0
5034293833313078674,-1.0
5034583212894792463,-1.0
5035061963362305074,1.0
5035072952757562054,1.0
5036161964705687146,1.0
5036417155923821950,-1.0
5037695004675140130,1.0
5038120245361929289,-1.0
5038677956691687613,1.0
5042194828748211590,1.0
5042599353897547404,1.0
5042807470429620269,1.0
5043063616199111991,-0.1111111111111111
5043403814932773561,1.0
5044270837232970098,-1.0
5044456458547599331,-1.0
5044465051879791534,-1.0
5044730545805685758,-1.0
5045756463648645309,-1.0
5046157974518553022,1.0
5047339019879040789,-1.0
5047357737636981017,1.0
5047508706593809096,1.0
5048574062373898953,-1.0
5048852223208371036,-1.0
5049489624108513145,-1.0
5051792622406819834,1.0
5051861009720415864,1.0
5053947961173042081,1.0
5055219833769131505,-1.0
5055243243112967444,-1.0
5055570712408300116,1.0
5056659085241876569,1.0
5057464056456211233,1.0
5058163497827081900,1.0
5058389047663968668,-1.0
5059571060060384003,1.0
5060538338530859088,1.0
5060606416468896112,1.0
5060658644232901025,-1.0
5061401487984174661,1.0
5061589972601083653,1.0
5061970706082638654,-1.0
5062145087541802293,-1.0
5062678959053763353,1.0
5063262394906359986,-1.0
5063599169811973417,-1.0
5064083244895216510,-1.0
5065606309004483393,1.0
5065792844459427792,-1.0
5066080774160207963,-1.0
5066839343329486786,-1.0
5066945377773252562,-1.0
5067630083651589592,-1.0
5067668654129749142,-1.0
5067741189405938977,-1.0
5068561566296027526,-1.0
5069654558311753871,-1.0
5069807511620239960,1.0
5070532095645578253,-1.0
5071288052595031244,-1.0
5072270602776879153,1.0
5072490059890678113,-1.0
5073675956051719650,-1.0
5074022192008324841,1.0
5074284239730874429,1.0
5074658891490526457,1.0
5075207172175347463,0.38461538461538464
5075802143361210085,-1.0
5075947073592608768,0.25
5076397429352359770,1.0
5076839622183162577,1.0
5076922554405163136,1.0
5077709611089702332,-1.0
5077923056731802938,1.0
5078525651741420919,1.0
5079044534424147106,1.0
5080467459090063595,1.0
5081566020696585469,-1.0
5082147312151681052,-1.0
5082186078226751170,-1.0
5083520081600890223,-1.0
5083918228007767823,-1.0
5084358963544287855,1.0
5084659157309089069,-1.0
5084760461542079545,-1.0
5085604811704173003,-1.0
5085643991055986347,1.0
5086595798356416815,-1.0
5086978901485181373,-1.0
5087836322888064240,-1.0
5090562463145316464,-1.0
5092872515841218124,-1.0
5092873295569834027,1.0
5093944457544401506,-1.0
5094574198645750252,1.0
5094692370628894481,1.0
5095335621359997493,1.0
5095403353693273266,1.0
5095438284240864569,1.0
5096197235404787013,1.0
5096220613164432267,1.0
5096664647391494945,1.0
5097979090216192622,-1.0
5098384282863559804,-0.6666666666666666
5098761814821451984,1.0
5099053831011204936,-1.0
5100826759142699599,-1.0
5101226581532094590,1.0
5101572446839022674,-1.0
5102135515502446222,1.0
5103351381794671246,1.0
5104324483714391198,1.0
5105293813707360311,1.0
5105818877669600878,1.0
5106943172710213852,-1.0
5107223970053812814,-1.0
5107692636728504555,1.0
5108439890939917715,1.0
5109880348846802432,-1.0
5110015668431054352,-1.0
5110669620118549531,1.0
5110993570778617729,1.0
5111160452657504071,-1.0
5111187214764172561,-1.0
5111812101319511572,1.0
5111887421993952757,-1.0
5113035698226541515,-1.0
5113598198893769984,-1.0
5114727045735378747,1.0
5115811853394708838,1.0
5116388079138020096,-1.0
5116460530666885196,-1.0
5117224586616776395,-1.0
5117312269530356638,-1.0
5118276901424818738,-1.0
5119142135236552272,1.0
5119575946804065395,1.0
5119935521106381186,1.0
5120160995285550156,0.3333333333333333
5120208873259462706,-1.0
5121223866423301139,1.0
5121317803095544441,-1.0
5121468658644415076,1.0
5121599914383469406,-1.0
5122558598021777009,1.0
5122561353877620775,1.0
5123086727007250161,1.0
5123141302157032094,1.0
5123931002801795963,-1.0
5124857961443788686,1.0
5125919853843804408,1.0
5126513379909721602,-1.0
5126618217123857775,-1.0
5126769129905292143,-1.0
5127238829054428720,-1.0
5130539512186187059,-1.0
5130741516326191547,-1.0
5131071332667010305,-1.0
5131243339435968498,-1.0
5131359899570450269,-1.0
5131626250316928833,-1.0
5132897713250742236,1.0
5133508935693681271,-1.0
5133530694772212257,0.7142857142857143
5133695517793247692,-1.0
5134294409674382967,-1.0
5134551006238156831,-1.0
5134795073516665320,1.0
5135021329081633859,1.0
5135026464755953555,1.0
5135787088280347998,1.0
5136129787399062605,-1.0
5136307345246991579,-0.8571428571428571
5137564579782182582,1.0
5138430294267292205,1.0
5140552478772182471,1.0
5141547142500288377,-1.0
5141732292045114009,1.0
5142066607162139169,0.0
5142854083977415681,1.0
5143280149607463116,1.0
5143880260224617071,1.0
5143891364255042590,1.0
5144233505723918143,1.0
5144831631347653665,1.0
5145567145687391446,0.0
5145966422140835864,1.0
5146212355199865515,1.0
5146360805664915717,-1.0
5146459365896229089,-1.0
5146848509074907841,-1.0
5147450879928798160,1.0
5147484394325825408,-1.0
5148233850291202218,-1.0
5148518626951721752,1.0
5149773161280548034,1.0
5149997185376364258,-1.0
5150551665489674401,-1.0
5151583578512686118,1.0
5152265379034075639,1.0
5154380253183121905,-1.0
5154560025251102675,-1.0
5154599424103020345,1.0
5154650231180812037,1.0
5154967814712714623,-1.0
5155410270455322053,-1.0
5155943739935261574,-1.0
5156122036318562002,1.0
5157143221690997739,1.0
5157430687209479989,-1.0
5157883130470381767,1.0
5158093407461639857,-1.0
5158190931543294910,1.0
5158452292630577702,1.0
5158484233150563233,-1.0
5158562837209619523,1.0
5158839000000922384,1.0
